Cod_setor,Situacao_setor,V001,V060,V061,maioria
251410705000001,1,282,40,26,Homens
251410705000002,8,85,5,18,Homens
251410705000003,8,127,6,26,Homens
251410705000004,8,134,3,20,Homens
251410705000005,1,167,25,28,Mulheres
251410710000001,1,75,13,6,Mulheres
251410710000002,8,73,0,12,Mulheres
251410710000003,8,157,12,16,Mulheres
251410710000004,8,29,4,2,Homens
251410710000005,8,166,18,32,Mulheres
251410710000006,5,152,35,13,Homens
251420605000001,1,300,44,6,Mulheres
251420605000002,1,273,40,16,Homens
251420605000003,8,339,23,15,Homens
251420605000004,8,187,3,15,Homens
251420605000005,8,287,19,16,Homens
251420605000006,8,87,8,6,Homens
251420605000007,8,321,28,12,Homens
251420605000008,1,157,12,5,Mulheres
251420605000009,1,274,26,7,Mulheres
251430505000001,1,238,17,5,Mulheres
251430505000002,1,278,22,6,Mulheres
251430505000003,8,161,5,3,Homens
251430505000004,8,93,2,5,Mulheres
251430505000005,8,264,12,8,Mulheres
251430505000006,8,151,8,10,Homens
251430505000007,8,64,1,1,Mulheres
251430505000008,1,219,12,5,Mulheres
251440405000001,1,276,24,19,Homens
251440405000002,1,208,21,13,Homens
251440405000003,8,180,7,8,Mulheres
251440405000004,8,99,2,9,Mulheres
251440405000005,8,47,0,6,Mulheres
251440405000006,8,67,1,14,Mulheres
251440405000007,8,52,1,5,Mulheres
251440405000008,8,84,3,8,Mulheres
251440405000009,8,71,2,4,Mulheres
251440405000010,8,122,2,16,Homens
251440405000011,8,30,1,6,Mulheres
251440405000012,8,71,1,4,Mulheres
251445305000001,1,324,35,13,Homens
251445305000002,1,354,42,18,Homens
251445305000003,8,160,13,1,Homens
251445305000004,8,222,12,23,Mulheres
251445305000005,8,283,22,21,Homens
251445305000006,8,187,10,18,Mulheres
251450305000001,1,233,38,11,Homens
251450305000002,1,330,33,13,Homens
251450305000003,1,221,20,11,Homens
251450305000004,1,227,34,8,Mulheres
251450305000005,1,306,36,17,Homens
251450305000006,1,167,16,3,Mulheres
251450305000007,8,112,5,3,Homens
251450305000008,8,29,0,4,Mulheres
251450305000009,8,69,2,4,Mulheres
251450305000010,8,92,6,10,Homens
251450305000011,8,134,5,7,Mulheres
251450305000012,8,128,4,6,Mulheres
251450305000013,8,86,1,7,Mulheres
251450305000014,8,148,5,10,Homens
251450305000015,8,185,23,8,Mulheres
251450305000016,8,92,8,6,Homens
251450305000017,8,161,10,19,Mulheres
251450305000018,8,209,9,12,Homens
251450305000019,8,138,5,7,Mulheres
251450305000020,8,109,5,7,Mulheres
251450305000021,8,50,3,4,Mulheres
251450305000022,8,112,9,7,Homens
251450305000023,1,297,21,12,Homens
251450305000024,1,255,22,12,Homens
251450305000025,1,250,24,12,Homens
251450305000026,1,294,32,9,Mulheres
251450305000027,1,327,21,15,Homens
251450305000028,1,218,27,16,Homens
251450305000029,5,107,5,1,Homens
251450310000001,1,70,5,7,Mulheres
251450310000002,8,117,1,8,Mulheres
251450310000003,8,121,4,6,Mulheres
251455205000001,1,196,18,7,Mulheres
251455205000002,8,100,5,3,Homens
251455205000003,8,138,14,7,Mulheres
251455205000004,8,80,6,4,Homens
251455205000005,8,96,6,3,Homens
251455205000006,8,150,9,13,Homens
251455205000007,8,69,5,7,Mulheres
251455205000008,8,111,3,3,Mulheres
251455205000009,8,164,8,14,Homens
251460205000001,1,76,11,2,Mulheres
251460205000002,8,167,10,11,Mulheres
251460205000003,8,174,7,9,Mulheres
251460205000004,8,56,3,7,Mulheres
251460205000005,8,94,5,9,Mulheres
251460205000006,1,315,33,11,Homens
251465105000001,1,245,16,12,Homens
251465105000002,8,98,2,8,Mulheres
251465105000003,8,59,2,4,Mulheres
251465105000004,8,22,0,2,Mulheres
251470105000001,1,308,28,20,Homens
251470105000002,1,202,20,12,Homens
251470105000003,8,45,0,4,Mulheres
251470105000004,8,96,2,7,Mulheres
251470105000005,8,26,0,5,Mulheres
251470105000006,8,159,3,21,Homens
251470105000007,8,62,2,4,Mulheres
251470105000008,1,240,18,5,Mulheres
251480005000001,1,313,43,27,Homens
251480005000002,1,227,32,14,Homens
251480005000003,8,211,25,21,Homens
251480005000004,8,70,4,3,Homens
251480005000005,8,194,10,25,Mulheres
251480005000006,8,184,12,16,Mulheres
251480005000007,8,63,1,7,Mulheres
251490905000001,1,214,41,13,Homens
251490905000002,1,210,17,12,Homens
251490905000003,1,263,37,18,Homens
251490905000004,1,180,18,15,Homens
251490905000005,1,309,36,21,Homens
251490905000006,1,279,35,28,Homens
251490905000007,8,81,0,4,Mulheres
251490905000008,8,40,0,6,Mulheres
251490905000009,8,45,1,6,Mulheres
251490905000010,8,56,2,11,Homens
251490905000011,8,71,4,5,Mulheres
251490905000012,8,59,3,6,Mulheres
251490905000013,8,74,3,5,Mulheres
251490905000014,8,31,3,2,Homens
251490905000015,8,57,1,13,Mulheres
251490905000016,1,190,14,13,Homens
251490905000017,1,192,19,12,Homens
251500505000001,1,207,20,12,Homens
251500505000002,1,224,15,12,Homens
251500505000003,8,245,13,20,Mulheres
251500505000004,8,147,8,16,Homens
251500505000005,8,197,3,15,Homens
251500505000006,8,357,14,27,Mulheres
251500505000007,8,19,1,0,Homens
251500505000008,1,147,18,12,Homens
251500505000009,1,237,24,16,Homens
251510405000001,1,203,34,10,Homens
251510405000002,1,281,24,11,Homens
251510405000003,1,334,27,13,Homens
251510405000004,8,117,5,5,Mulheres
251510405000005,8,243,13,14,Mulheres
251510405000006,8,292,19,13,Homens
251510405000007,8,163,10,7,Mulheres
251510405000008,8,53,5,3,Homens
251510405000009,8,190,14,13,Homens
251510405000010,8,93,9,9,Mulheres
251510405000011,8,143,10,10,Mulheres
251510405000012,8,442,32,22,Homens
251510405000013,1,211,18,11,Homens
251510405000014,1,126,13,4,Mulheres
251510405000015,1,244,39,9,Mulheres
251520305000001,1,131,21,2,Homens
251520305000002,1,151,32,20,Homens
251520305000003,8,126,9,12,Homens
251520305000004,8,122,3,18,Homens
251520305000005,8,96,5,10,Homens
251520305000006,1,252,33,22,Homens
251520305000007,1,168,30,9,Mulheres
251530205000001,1,265,31,12,Homens
251530205000002,1,312,21,29,Mulheres
251530205000003,1,202,14,6,Mulheres
251530205000004,1,259,22,24,Mulheres
251530205000005,1,165,15,12,Homens
251530205000006,1,250,31,13,Homens
251530205000007,1,225,23,23,Mulheres
251530205000008,1,233,26,28,Mulheres
251530205000009,1,297,28,25,Homens
251530205000010,1,234,22,12,Homens
251530205000011,1,380,34,33,Homens
251530205000012,1,232,30,20,Homens
251530205000013,1,326,28,18,Homens
251530205000014,1,232,27,11,Homens
251530205000015,1,215,37,8,Mulheres
251530205000016,1,250,34,14,Homens
251530205000017,1,229,33,9,Mulheres
251530205000018,1,277,28,19,Homens
251530205000019,1,279,19,20,Mulheres
251530205000020,1,389,35,27,Homens
251530205000021,1,246,39,15,Homens
251530205000022,1,100,14,8,Mulheres
251530205000023,1,337,32,13,Homens
251530205000024,1,298,29,19,Homens
251530205000025,1,300,22,21,Homens
251530205000026,1,287,24,15,Homens
251530205000027,1,220,17,6,Mulheres
251530205000028,1,348,26,10,Homens
251530205000029,1,280,34,19,Homens
251530205000030,1,217,29,17,Homens
251530205000031,1,515,47,27,Homens
251530205000032,1,258,24,5,Mulheres
251530205000033,1,341,30,28,Homens
251530205000034,1,223,10,11,Mulheres
251530205000035,1,490,47,27,Homens
251530205000036,1,145,12,9,Mulheres
251530205000037,8,133,7,17,Homens
251530205000038,8,115,2,7,Mulheres
251530205000039,8,65,7,12,Homens
251530205000040,8,81,1,3,Mulheres
251530205000041,5,61,2,5,Mulheres
251530205000042,8,131,6,3,Homens
251530205000043,8,233,6,18,Homens
251530205000044,8,228,4,11,Homens
251530205000045,8,217,10,19,Mulheres
251530205000046,8,115,9,6,Homens
251530205000047,8,212,4,19,Homens
251530205000048,5,442,39,36,Homens
251530205000049,5,177,22,10,Homens
251530205000050,5,104,5,15,Homens
251530205000051,5,49,1,5,Mulheres
251530205000052,5,64,1,4,Mulheres
251530205000053,5,143,4,17,Homens
251530205000054,5,174,7,13,Homens
251530205000055,1,166,17,17,Mulheres
251530205000056,1,220,19,17,Homens
251530205000057,1,180,12,12,Mulheres
251530205000058,1,239,17,23,Mulheres
251530205000059,5,47,2,5,Mulheres
251530220000001,1,315,23,21,Homens
251530220000002,8,62,2,6,Mulheres
251530220000003,8,86,2,4,Mulheres
251530220000004,8,188,3,10,Homens
251540105000001,1,184,12,15,Mulheres
251540105000002,8,101,4,9,Mulheres
251540110000001,1,321,20,20,Mulheres
251540110000002,1,203,15,12,Homens
251540110000003,1,331,22,17,Homens
251540110000004,8,146,6,8,Mulheres
251540110000005,8,316,9,19,Homens
251540110000006,8,329,8,23,Homens
251540110000007,8,486,19,32,Mulheres
251540110000008,1,212,27,7,Mulheres
251550005000001,1,140,21,4,Mulheres
251550005000002,1,203,21,22,Mulheres
251550005000003,1,242,43,16,Homens
251550005000004,1,268,40,24,Homens
251550005000005,1,263,36,23,Homens
251550005000006,1,332,34,30,Homens
251550005000007,1,300,47,25,Homens
251550005000008,1,323,47,22,Homens
251550005000009,1,285,61,17,Homens
251550005000010,8,97,2,10,Homens
251550005000011,8,148,17,16,Homens
251550005000012,8,84,7,17,Homens
251550005000013,8,167,9,26,Homens
251550005000014,8,176,14,18,Mulheres
251550005000015,8,181,10,26,Mulheres
251550005000016,4,185,20,23,Mulheres
251550005000017,1,164,30,16,Homens
251550015000001,1,185,16,16,Mulheres
251550015000002,8,70,6,11,Homens
251550015000003,8,50,7,2,Homens
251550020000001,1,28,2,3,Mulheres
251550020000002,8,77,7,11,Homens
251550020000003,8,125,11,8,Mulheres
251550020000004,5,44,10,4,Mulheres
251560905000001,1,298,41,24,Homens
251560905000002,1,314,25,26,Mulheres
251560905000003,8,95,6,11,Homens
251560905000004,4,102,13,7,Mulheres
251560905000005,8,89,2,7,Mulheres
251570805000001,1,311,32,17,Homens
251570805000002,1,242,21,17,Homens
251570805000003,8,121,7,10,Homens
251570805000004,8,187,21,7,Mulheres
251580705000001,1,297,49,33,Homens
251580705000002,1,282,45,12,Homens
251580705000003,1,289,34,23,Homens
251580705000004,1,325,59,18,Homens
251580705000005,8,40,0,5,Mulheres
251580705000006,8,108,8,14,Homens
251580705000007,8,122,12,7,Mulheres
251580705000008,8,69,6,1,Homens
251580705000009,8,231,16,16,Mulheres
251580705000010,8,115,12,18,Mulheres
251580705000011,8,199,20,12,Homens
251580705000012,4,120,20,4,Mulheres
251590605000001,1,307,48,22,Homens
251590605000002,1,163,18,7,Mulheres
251590605000003,1,214,18,17,Homens
251590605000004,8,76,3,8,Mulheres
251590605000005,8,11,0,0,Mulheres
251590605000006,8,29,0,4,Mulheres
251590605000007,8,17,1,5,Mulheres
251590605000008,8,43,1,4,Mulheres
251590605000009,8,104,2,10,Homens
251590605000010,8,82,0,11,Mulheres
251590605000011,8,112,8,8,Mulheres
251590605000012,8,14,4,3,Homens
251590605000013,1,208,31,18,Homens
251590605000014,1,136,10,10,Mulheres
251590605000015,8,213,16,22,Mulheres
251593005000001,1,237,24,21,Homens
251593005000002,1,159,24,10,Homens
251593005000003,8,127,5,12,Homens
251593005000004,8,176,11,10,Homens
251593005000005,1,329,37,6,Mulheres
251593005000006,1,259,18,21,Mulheres
251597105000001,1,257,28,14,Homens
251597105000002,8,166,13,8,Mulheres
251597105000003,8,260,11,12,Mulheres
251597105000004,8,135,13,9,Mulheres
251597105000005,8,90,6,9,Mulheres
251597105000006,8,155,12,11,Homens
251597105000007,8,205,12,12,Mulheres
251597105000008,8,172,9,13,Homens
251597105000009,8,99,10,6,Mulheres
251597105000010,5,153,16,12,Homens
251597105000011,8,239,16,11,Homens
251597105000012,8,108,3,6,Mulheres
251600305000001,1,249,36,13,Homens
251600305000002,1,311,42,19,Homens
251600305000003,1,307,50,13,Homens
251600305000004,1,144,30,6,Mulheres
251600305000005,1,253,32,12,Homens
251600305000006,1,327,37,10,Homens
251600305000007,1,314,35,12,Homens
251600305000008,1,436,58,17,Homens
251600305000009,1,213,14,7,Mulheres
251600305000010,1,324,62,18,Homens
251600305000011,1,282,37,6,Mulheres
251600305000012,1,318,30,18,Homens
251600305000013,1,257,20,15,Homens
251600305000014,1,218,11,7,Mulheres
251600305000015,1,287,23,17,Homens
251600305000016,1,199,31,8,Mulheres
251600305000017,1,235,25,11,Homens
251600305000018,1,255,45,14,Homens
251600305000019,1,275,29,17,Homens
251600305000020,1,211,37,7,Mulheres
251600305000021,8,225,15,19,Mulheres
251600305000022,8,87,5,6,Mulheres
251600305000023,8,114,8,7,Homens
251600305000024,8,215,17,18,Mulheres
251600305000025,8,61,5,4,Homens
251600305000026,8,127,14,11,Homens
251600305000027,8,54,0,6,Mulheres
251600305000028,8,126,5,12,Homens
251600305000029,8,73,3,2,Homens
251600305000030,8,112,10,6,Mulheres
251600305000031,8,76,0,5,Mulheres
251600305000032,5,201,22,18,Homens
251600305000033,8,68,7,9,Mulheres
251600305000034,8,149,10,7,Mulheres
251600305000035,1,151,13,10,Homens
251600305000036,1,127,13,5,Mulheres
251600305000037,8,146,11,9,Mulheres
251600305000038,8,63,4,4,Mulheres
251600305000039,8,157,12,7,Mulheres
251610205000001,1,241,44,19,Homens
251610205000002,1,230,31,6,Mulheres
251610205000003,1,203,36,7,Mulheres
251610205000004,1,229,24,14,Homens
251610205000005,1,187,28,7,Mulheres
251610205000006,1,209,22,6,Mulheres
251610205000007,1,178,15,13,Homens
251610205000008,1,222,24,14,Homens
251610205000009,8,156,4,20,Homens
251610205000010,8,228,9,13,Homens
251610205000011,8,167,8,9,Mulheres
251610205000012,8,193,12,19,Mulheres
251610205000013,1,251,16,17,Mulheres
251610205000014,1,238,24,12,Homens
251610205000015,1,205,9,11,Homens
251610205000016,1,215,15,14,Homens
251610205000017,1,173,7,8,Mulheres
251610205000018,1,176,11,7,Mulheres
251610210000001,1,20,2,2,Mulheres
251610210000002,8,236,9,14,Homens
251615105000001,1,202,23,20,Homens
251615105000002,1,291,36,25,Homens
251615105000003,8,86,1,3,Mulheres
251615105000004,8,68,1,5,Mulheres
251615105000005,8,88,9,7,Homens
251615105000006,8,87,3,1,Homens
251615105000007,5,40,0,4,Mulheres
251615105000008,5,58,2,5,Mulheres
251620105000001,1,178,32,9,Mulheres
251620105000002,1,308,30,19,Homens
251620105000003,1,294,32,18,Homens
251620105000004,1,333,57,11,Homens
251620105000005,1,252,36,17,Homens
251620105000006,1,193,24,13,Homens
251620105000007,1,144,16,4,Mulheres
251620105000008,1,316,34,11,Homens
251620105000009,1,238,23,17,Homens
251620105000010,1,238,48,16,Homens
251620105000011,1,360,46,15,Homens
251620105000012,1,260,31,7,Mulheres
251620105000013,1,345,71,15,Homens
251620105000014,1,229,23,18,Homens
251620105000015,1,285,23,9,Mulheres
251620105000016,1,353,30,6,Mulheres
251620105000017,1,243,23,14,Homens
251620105000018,1,290,31,9,Mulheres
251620105000019,1,330,38,9,Mulheres
251620105000020,1,275,28,16,Homens
251620105000021,1,273,29,16,Homens
251620105000022,1,232,16,10,Homens
251620105000023,1,195,16,16,Mulheres
251620105000024,1,207,39,7,Mulheres
251620105000025,1,255,33,9,Mulheres
251620105000026,1,405,25,19,Homens
251620105000027,1,410,31,22,Homens
251620105000028,1,260,22,17,Homens
251620105000029,1,250,19,17,Homens
251620105000030,1,249,21,10,Homens
251620105000031,1,277,10,13,Mulheres
251620105000032,1,299,27,8,Mulheres
251620105000033,1,331,26,23,Homens
251620105000034,1,237,22,9,Mulheres
251620105000035,1,405,16,10,Homens
251620105000036,1,496,30,10,Homens
251620105000037,1,187,19,10,Homens
251620105000038,1,205,16,4,Mulheres
251620105000039,1,340,26,21,Homens
251620105000040,8,128,4,3,Homens
251620105000041,8,169,3,7,Mulheres
251620105000042,8,54,1,6,Mulheres
251620105000043,8,228,6,23,Homens
251620105000044,8,136,12,5,Mulheres
251620105000045,8,226,11,12,Mulheres
251620105000046,8,208,13,8,Mulheres
251620105000047,5,39,1,4,Mulheres
251620105000048,8,103,8,4,Homens
251620105000049,8,192,11,6,Mulheres
251620105000050,8,53,0,2,Mulheres
251620105000051,8,281,8,14,Homens
251620105000052,6,259,8,10,Homens
251620105000053,6,221,12,4,Mulheres
251620105000054,8,107,3,5,Mulheres
251620105000055,6,184,18,8,Mulheres
251620105000056,6,447,20,13,Homens
251620105000057,8,174,5,7,Mulheres
251620105000059,5,68,6,3,Homens
251620105000060,1,295,43,16,Homens
251620105000061,1,304,39,11,Homens
251620105000062,1,206,10,5,Mulheres
251620105000063,1,193,10,4,Mulheres
251620105000064,1,199,14,3,Mulheres
251620105000065,1,178,22,12,Homens
251620105000066,1,178,19,2,Mulheres
251620105000067,1,372,26,11,Homens
251620105000068,1,49,4,0,Homens
251620105000069,1,262,15,10,Homens
251620105000070,1,319,29,21,Homens
251620105000071,1,235,19,12,Homens
251620105000072,1,267,16,12,Homens
251620105000073,1,79,15,5,Mulheres
251620105000074,1,331,18,20,Mulheres
251620105000075,1,185,9,13,Homens
251620105000076,1,386,22,15,Homens
251620105000077,1,84,5,4,Homens
251620105000078,6,284,9,4,Homens
251620105000079,6,207,14,10,Homens
251620105000080,8,108,15,7,Mulheres
251620105000081,5,64,6,2,Homens
251630005000001,1,235,62,24,Homens
251630005000002,1,333,65,23,Homens
251630005000003,1,300,59,40,Homens
251630005000004,1,312,34,24,Homens
251630005000005,1,269,25,31,Mulheres
251630005000006,1,268,37,30,Homens
251630005000007,1,227,34,19,Homens
251630005000008,1,243,30,23,Homens
251630005000009,1,315,35,25,Homens
251630005000010,1,198,23,25,Mulheres
251630005000011,1,302,39,31,Homens
251630005000012,1,173,17,11,Homens
251630005000013,8,80,3,20,Homens
251630005000014,8,157,12,32,Mulheres
251630005000015,8,106,4,21,Homens
251630005000016,8,105,3,19,Homens
251630005000017,8,138,4,14,Homens
251630005000018,8,164,7,25,Homens
251630005000019,8,207,14,33,Mulheres
251630005000020,1,144,19,12,Homens
251630005000021,1,74,6,9,Mulheres
251630005000022,1,233,28,23,Homens
251630005000023,1,173,22,14,Homens
251630005000024,1,273,56,14,Homens
251630005000025,5,46,0,7,Mulheres
251630015000001,1,79,13,3,Mulheres
251630015000002,8,207,12,31,Mulheres
251640905000001,1,270,22,21,Homens
251640905000002,1,294,24,12,Homens
251640905000003,1,153,25,7,Mulheres
251640905000004,1,238,22,12,Homens
251640905000005,8,93,4,2,Homens
251640905000006,8,128,11,12,Mulheres
251640905000007,5,179,20,2,Homens
251640905000008,8,104,11,15,Mulheres
251640905000009,8,67,1,3,Mulheres
251640905000010,8,104,3,3,Mulheres
251640905000011,5,167,21,10,Homens
251640905000012,8,124,5,10,Homens
251640905000013,5,89,10,5,Mulheres
251640905000014,8,94,2,5,Mulheres
251640905000015,8,100,3,3,Mulheres
251640905000016,1,171,17,10,Homens
251640905000017,5,66,5,1,Homens
251640905000018,5,147,17,14,Homens
251650805000001,1,234,29,13,Homens
251650805000002,1,94,18,5,Mulheres
251650805000003,1,264,52,13,Homens
251650805000004,1,323,49,15,Homens
251650805000005,1,203,28,12,Homens
251650805000006,1,226,28,7,Mulheres
251650805000007,1,203,31,16,Homens
251650805000008,1,201,44,11,Homens
251650805000009,8,102,5,5,Mulheres
251650805000010,8,173,10,17,Mulheres
251650805000011,8,109,10,7,Mulheres
251650805000012,8,117,5,4,Homens
251650805000013,8,125,5,13,Homens
251650805000014,8,176,10,15,Mulheres
251650805000015,8,93,8,8,Mulheres
251650805000016,8,122,5,9,Mulheres
251650805000017,8,197,9,13,Homens
251650805000018,8,139,13,5,Mulheres
251650805000019,8,200,14,19,Mulheres
251650805000020,1,113,19,7,Mulheres
251650805000021,1,111,21,6,Mulheres
251650805000022,1,216,28,17,Homens
251650805000023,1,185,21,5,Mulheres
251650805000024,1,197,18,12,Homens
251650805000025,1,141,19,9,Mulheres
251660705000001,1,72,12,3,Mulheres
251660705000002,1,210,25,9,Mulheres
251660705000003,1,89,16,7,Mulheres
251660705000004,1,279,35,15,Homens
251660705000005,1,159,15,16,Mulheres
251660705000006,8,48,6,4,Homens
251660705000007,8,220,13,7,Mulheres
251660705000008,8,31,0,1,Mulheres
251660705000009,8,171,12,8,Mulheres
251660705000010,8,178,11,5,Mulheres
251660705000011,8,127,8,5,Homens
251660705000012,8,43,5,1,Homens
251660705000013,8,105,9,7,Homens
251660705000014,5,106,4,0,Homens
251660705000015,8,80,7,3,Homens
251660705000016,5,126,11,11,Mulheres
251660705000017,5,126,9,3,Homens
251660705000018,1,161,20,11,Homens
251660705000019,1,150,18,3,Mulheres
251660705000020,1,146,17,4,Mulheres
251660705000021,1,127,22,5,Mulheres
251660705000022,1,274,26,9,Mulheres
251660705000023,1,246,21,8,Mulheres
251660705000024,8,137,6,7,Mulheres
